date,price,market_cap,total_volume,coin_id
2025-03-09,338.25604788100674,372604606509.44604,641665897.6019056,binancecoin
2025-03-10,333.23109116720497,382745022122.98956,460865528.7508447,binancecoin
2025-03-11,333.8759760422235,357778623663.6805,282341965.1787237,binancecoin
2025-03-12,332.05733777239175,320350953908.0537,309037265.16456413,binancecoin
2025-03-13,315.705707246691,347730216148.1115,330239703.8718422,binancecoin
2025-03-14,329.1756304157993,290157407721.1614,486746302.4250482,binancecoin
2025-03-15,327.5063125952583,304915210796.5019,192225052.66751942,binancecoin
2025-03-16,319.39025258290275,325354578750.12634,508922296.10948336,binancecoin
2025-03-17,331.86582194771677,341876141265.4333,366285975.17482185,binancecoin
2025-03-18,318.18657275425824,257367306281.94998,330001946.30706215,binancecoin
2025-03-19,300.11002559714706,353543317829.63464,636735699.6322664,binancecoin
2025-03-20,313.53606600824435,338195962443.21893,416501257.6799194,binancecoin
2025-03-21,334.3544139189792,333779825889.673,224902848.9046637,binancecoin
2025-03-22,329.01365027959616,386015559250.8697,609042053.2137797,binancecoin
2025-03-23,328.550086405865,320546023486.1287,200011660.15416595,binancecoin
2025-03-24,315.43000873694217,376047527188.1106,556543342.6883032,binancecoin
2025-03-25,315.55373276968373,317104333171.42426,581300766.4295992,binancecoin
2025-03-26,310.36297350783786,262478407368.7526,360116368.1126506,binancecoin
2025-03-27,309.31565508102517,342078489585.9587,608013624.5458381,binancecoin
2025-03-28,313.8081691310379,336263996158.39185,445721188.074638,binancecoin
2025-03-29,301.8096849983505,334765699544.7392,418229167.96821827,binancecoin
2025-03-30,298.04811111405877,351868688689.7339,198836722.77106357,binancecoin
2025-03-31,279.29124313945493,310179659560.32043,327265326.66567564,binancecoin
2025-04-01,275.8770319923284,288163116540.984,663780234.7147824,binancecoin
2025-04-02,275.0300364027228,314338308572.0504,380707580.72383744,binancecoin
2025-04-03,277.28923897450795,296504988303.9724,462017773.2923034,binancecoin
2025-04-04,279.669816701674,269391286087.32556,454311381.4667322,binancecoin
2025-04-05,288.57374751540107,333085643708.7026,484976322.156914,binancecoin
2025-04-06,273.0807054562298,242703258113.80743,207198751.71272337,binancecoin
2025-04-07,258.9297463028435,281160550646.13745,365142533.76933235,binancecoin
2025-04-08,263.77523530172874,304034031345.54425,554642343.788341,binancecoin
2025-04-09,245.00402817732652,267673419821.83353,280294131.81331605,binancecoin
2025-04-10,246.6248541445638,266086062724.74988,281878648.2118392,binancecoin
2025-04-11,236.48604402279514,260384216316.28152,180297568.51173797,binancecoin
2025-04-12,249.55154616600703,246063339439.22247,404678011.4693101,binancecoin
2025-04-13,251.78898397087153,289473806327.6737,638435549.8535466,binancecoin
2025-04-14,249.90800426395288,220262564809.46384,202247995.38333723,binancecoin
2025-04-15,260.69659046177213,221840954098.39108,275337322.4854014,binancecoin
2025-04-16,251.04584507075057,229506993248.5888,337794382.6299464,binancecoin
2025-04-17,243.4217491508769,246496399213.51694,559155486.6962117,binancecoin
2025-04-18,232.72313952779663,233706329202.48117,511333686.2213579,binancecoin
2025-04-19,225.72367159573002,254670363072.4456,393370549.9054739,binancecoin
2025-04-20,226.25164972088675,217615050151.41803,573511193.1106472,binancecoin
2025-04-21,230.20840995807643,228766792065.91113,495056281.1198735,binancecoin
2025-04-22,238.00090915213667,191673335629.30695,645421419.82004,binancecoin
2025-04-23,222.84849995997214,214802709654.39905,604464043.2978139,binancecoin
2025-04-24,221.55259035434463,234648495993.45444,307727143.1968303,binancecoin
2025-04-25,213.00381558757098,171724385908.7999,317505253.2579551,binancecoin
2025-04-26,211.51597366846406,192977187875.68326,240812149.79100248,binancecoin
2025-04-27,228.8382277455191,202105928079.69305,351906481.0016647,binancecoin
2025-04-28,231.22161488376508,188860467376.63712,699760557.3275245,binancecoin
2025-04-29,238.54701021735153,236568032800.126,388019363.522907,binancecoin
2025-04-30,254.96481605205958,222505071253.76425,290756428.2117808,binancecoin
2025-05-01,265.0760930636239,290850134992.17456,575303514.3496653,binancecoin
2025-05-02,260.9735085716648,297293492793.91895,459797276.8178945,binancecoin
2025-05-03,249.37216011406284,253919230302.62265,253540761.00165007,binancecoin
2025-05-04,249.15893458989402,297167609888.5727,374862082.6094546,binancecoin
2025-05-05,244.2580524843363,239419649408.80246,392596600.65815526,binancecoin
2025-05-06,231.2737230794152,232510409379.26498,570760592.7988398,binancecoin
2025-05-07,233.27016456274225,278918126951.8381,185852468.66824985,binancecoin
2025-05-08,235.48763551326957,210200825887.49768,316235314.56911296,binancecoin
2025-05-09,250.11591184459357,294391024338.7582,446738058.19064903,binancecoin
2025-05-10,246.99904053277885,201831566431.49948,316144539.78774273,binancecoin
2025-05-11,249.4700803416711,244120133624.30804,504927874.8949744,binancecoin
2025-05-12,243.7093198623252,201791659221.8296,427980426.61917365,binancecoin
2025-05-13,251.2060452090584,274240106485.799,364897883.8012799,binancecoin
2025-05-14,250.16062038707452,261008479049.17368,673334529.1070188,binancecoin
2025-05-15,239.94388395955713,259776135053.77213,506883737.0728902,binancecoin
2025-05-16,239.87873589384682,227834942699.61746,243219220.44066915,binancecoin
2025-05-17,243.20544650621792,230508364701.80746,469048141.1577827,binancecoin
2025-05-18,245.42702333136668,200790648959.05185,584884222.930473,binancecoin
2025-05-19,254.46030485190013,239187082279.15686,546957091.1837186,binancecoin
2025-05-20,241.61464660734313,283103592849.4145,265346845.3800112,binancecoin
2025-05-21,234.53630617930503,223206001437.63254,685520499.4960542,binancecoin
2025-05-22,239.83508095442824,271624521213.4,410627164.01696813,binancecoin
2025-05-23,233.79497492911312,265808568049.35587,258488126.96363717,binancecoin
2025-05-24,235.80946786389043,223853093679.38846,269602770.9172777,binancecoin
2025-05-25,215.8856703869211,227283456287.24765,226573370.8992673,binancecoin
2025-05-26,236.45053564845745,198180695096.0125,596847006.9283406,binancecoin
2025-05-27,234.26569756145045,197127892064.31897,239066009.51897052,binancecoin
2025-05-28,244.10215556460327,200032700685.5073,240690759.99941713,binancecoin
2025-05-29,241.27266400566768,249091354966.97995,621497597.7494398,binancecoin
2025-05-30,244.82285819598343,237583052371.49792,355917144.33496886,binancecoin
2025-05-31,257.65578388821723,262606109691.5465,191200399.76173803,binancecoin
2025-06-01,268.22049827592076,270481402939.29004,202245032.24716568,binancecoin
2025-06-02,266.3547767971602,250395117247.99588,249639484.51954517,binancecoin
2025-06-03,265.1471505047316,283969778597.0468,287031507.687237,binancecoin
2025-06-04,274.5134284169377,302898323449.97186,524201751.9751628,binancecoin
2025-06-05,296.98607332904584,239326614328.72534,257596297.00095984,binancecoin
2025-06-06,299.0441552190759,264025163559.2778,237409055.3679628,binancecoin
2025-06-07,319.58765955847076,346846680364.3398,576477549.2750466,binancecoin
2025-06-08,316.9512197660366,302576869933.8091,527304024.02645504,binancecoin
2025-06-09,327.5749849534071,348865255543.23413,403545216.26399904,binancecoin
2025-06-10,340.2653878291308,319436063854.02716,463387630.02705455,binancecoin
2025-06-11,335.4511029623635,320792581104.7721,338791610.6713697,binancecoin
2025-06-12,326.7469073834301,282136658404.82025,428312720.62356436,binancecoin
2025-06-13,339.911089893696,307039106850.59076,441003140.71594155,binancecoin
2025-06-14,333.65519868591525,347723671043.9255,378299567.3685004,binancecoin
2025-06-15,323.277772302357,314635020109.6955,650950410.6028855,binancecoin
2025-06-16,315.603616213785,350231983683.568,183432479.11502826,binancecoin
2025-06-17,309.75028420954885,353435600209.6139,585639913.1229043,binancecoin
2025-06-18,319.0990429729705,324414775851.45856,240300986.40169525,binancecoin
2025-06-19,324.9150996262086,358481076797.6428,593712364.2820297,binancecoin
2025-06-20,333.1185685924178,307389091725.9054,498353755.7302786,binancecoin
2025-06-21,338.098122688872,326598893709.77203,617720997.7416114,binancecoin
2025-06-22,331.13857377226026,359322132265.46716,226195020.96147117,binancecoin
2025-06-23,339.2841190787459,323841533567.226,468464832.90238136,binancecoin
2025-06-24,353.3935490744492,365904378333.02484,438071137.13765347,binancecoin
2025-06-25,360.69381609390814,315300178910.0082,545751421.0557634,binancecoin
2025-06-26,366.4425385282784,381066720100.3159,455502539.7441798,binancecoin
2025-06-27,356.6779780157781,408255569263.24866,458885647.7448797,binancecoin
2025-06-28,359.3935806717051,412388268725.1725,400537870.37743396,binancecoin
2025-06-29,349.14782799364735,380479572870.6406,337138072.60385394,binancecoin
2025-06-30,348.9240329531397,383223737008.7811,428188789.65740085,binancecoin
2025-07-01,328.96232197903566,336584700724.27075,237208488.3534103,binancecoin
2025-07-02,310.2313573379182,320738035952.05945,679794502.9661194,binancecoin
2025-07-03,308.21898916348687,263052650172.17438,550065650.903964,binancecoin
2025-07-04,302.3642497169511,295574259968.3535,675045236.2611195,binancecoin
2025-07-05,303.55482460409144,297577985999.59686,294031875.7232307,binancecoin
2025-07-06,302.1836977351721,357603926289.43243,636654035.5926772,binancecoin
2025-07-07,302.56344520480366,294223206698.9759,599614741.8958577,binancecoin
2025-07-08,309.0689406526305,315169052248.2682,530505016.5402787,binancecoin
2025-07-09,304.119382853044,308164340864.1483,503140322.6947331,binancecoin
2025-07-10,301.84440764972214,318356711437.8836,341188574.26563174,binancecoin
2025-07-11,317.2764271998473,348779797535.32184,603615662.1066412,binancecoin
2025-07-12,317.37413071119,282468292498.2903,438295617.27686024,binancecoin
2025-07-13,315.44691863638224,319071330434.07086,212218077.34292483,binancecoin
2025-07-14,316.421001206355,357671884110.2822,339253159.4489432,binancecoin
2025-07-15,314.6972177302614,310054138958.0535,666030976.736297,binancecoin
2025-07-16,306.94464225082726,279744134582.13367,621607136.8175443,binancecoin
2025-07-17,296.2841342827701,314619272065.82166,690500491.4901831,binancecoin
2025-07-18,288.42665033010286,325779908512.67944,504696525.8671515,binancecoin
2025-07-19,297.29639615689007,245345669541.3536,304942788.3987162,binancecoin
2025-07-20,290.8014557609389,322997885967.1771,260477901.0803535,binancecoin
2025-07-21,289.28278556094006,326501669567.7799,273130081.31944233,binancecoin
2025-07-22,296.4355251757927,291873136708.7934,185392720.63230857,binancecoin
2025-07-23,293.60643612849987,350367096712.1855,380108108.2676181,binancecoin
2025-07-24,300.1737209608773,334598644745.13007,275499532.26225984,binancecoin
2025-07-25,284.04606037787084,315139169750.4778,391119116.73976874,binancecoin
2025-07-26,282.7854401634082,310819496305.24396,665872076.7153519,binancecoin
2025-07-27,283.6228706105734,243984657517.2509,401033609.9912747,binancecoin
2025-07-28,283.90928867205326,251796977517.83215,635941860.9170383,binancecoin
2025-07-29,267.5413065190216,263687655608.78723,492890002.4733352,binancecoin
2025-07-30,278.86069630637337,252536731788.14194,304744066.19723076,binancecoin
2025-07-31,270.57475420642146,261401292975.42456,361823748.611086,binancecoin
2025-08-01,273.8017097308899,316346564717.2835,219057756.30625048,binancecoin
2025-08-02,273.93279227003273,309470300710.3324,350067861.6379055,binancecoin
2025-08-03,283.6107921654787,298363077345.00287,530708996.3893553,binancecoin
2025-08-04,305.3813547152302,349126671174.25195,212858323.78795347,binancecoin
2025-08-05,291.65056708335936,324755518355.15155,282835739.4509654,binancecoin
2025-08-06,285.0849336456274,276986803248.03564,375256546.74198854,binancecoin
2025-08-07,287.0287103694213,252707556812.78796,690576006.9333805,binancecoin
2025-08-08,275.9817313081044,277549422351.3656,587052457.0534121,binancecoin
2025-08-09,283.5923115163611,310389389453.64056,560080541.9083545,binancecoin
2025-08-10,292.0201196772141,284593417121.9703,236000252.17585915,binancecoin
2025-08-11,297.7964872155378,317662122775.48627,585022844.1478705,binancecoin
2025-08-12,300.32190901523904,251588964306.67944,587266126.045908,binancecoin
2025-08-13,314.77934782186065,346006055490.5498,490578915.2027724,binancecoin
2025-08-14,302.1104574508133,339900079353.6104,694939935.5491452,binancecoin
2025-08-15,302.861016694621,327918266011.67303,345758300.61038977,binancecoin
2025-08-16,295.09017831934113,350244136465.4573,669168035.3269721,binancecoin
2025-08-17,263.142491756267,297524906291.2687,655233835.3521644,binancecoin
2025-08-18,246.31007157525372,286024489561.1761,181027346.36842334,binancecoin
2025-08-19,246.11722672651766,288800951786.28076,411311176.39927584,binancecoin
2025-08-20,249.0542307302213,279075027649.51263,687979722.352076,binancecoin
2025-08-21,240.8448492084083,257632587018.92313,229138715.2642398,binancecoin
2025-08-22,272.50259112335567,218625404194.03046,462586964.5512427,binancecoin
2025-08-23,272.70377007112614,268975991696.9682,688952691.1965796,binancecoin
2025-08-24,281.8743542460644,289897885034.40186,466635097.6555765,binancecoin
2025-08-25,271.7408519779124,250439659687.16846,274653034.0603818,binancecoin
2025-08-26,263.63054301208484,244449253638.35635,480646195.7986096,binancecoin
2025-08-27,274.06914515573675,324624971893.41833,282331301.3235121,binancecoin
2025-08-28,271.50546427710776,314046120404.8114,447844738.0196042,binancecoin
2025-08-29,264.1710519397291,301068246019.19055,213872164.40398267,binancecoin
2025-08-30,270.9612961795819,260774430565.46356,492878401.33756244,binancecoin
2025-08-31,266.3856012481818,214568119633.30832,446314718.04228306,binancecoin
2025-09-01,276.0180389883606,229671546050.66736,563584718.599768,binancecoin
2025-09-02,269.6612847049888,249403937257.50735,506117747.3583622,binancecoin
2025-09-03,268.2089403518518,216256108286.53027,463543290.9786473,binancecoin
2025-09-04,277.13332685619747,223607771931.76483,537133895.8552636,binancecoin
2025-09-05,274.994098542767,320819478296.80505,250569504.6254212,binancecoin
2025-09-06,282.3259544239104,305607512773.25665,487563822.16076714,binancecoin
2025-09-07,281.7347169422324,260205224917.56918,265358066.4819583,binancecoin
2025-09-08,264.72363794501086,225824572410.49017,660899159.1222374,binancecoin
2025-09-09,279.31182994489393,280611827408.0925,210875405.04394218,binancecoin
2025-09-10,266.3843374017659,213677123328.146,400946743.58766645,binancecoin
2025-09-11,271.3067280639491,318884567417.7168,540293675.7691085,binancecoin
