date,price,market_cap,total_volume,coin_id
2025-03-09,0.5459761873425236,615971973.4126495,728516.7355097316,cardano
2025-03-10,0.5371669649352555,593039828.5267947,619160.5301549542,cardano
2025-03-11,0.5092724835304732,417352124.5422213,999143.2590116656,cardano
2025-03-12,0.4795250182826329,545455640.5260943,443295.5479777446,cardano
2025-03-13,0.4907547716516431,478592705.4990351,956833.3028310509,cardano
2025-03-14,0.47734362322957496,447250950.075733,735093.1702279986,cardano
2025-03-15,0.4849896733262654,494005895.3867018,320053.500151112,cardano
2025-03-16,0.463619847706136,387837148.7564915,1076772.3735935248,cardano
2025-03-17,0.4679097857371164,515944758.50417686,697907.5763851398,cardano
2025-03-18,0.49849419505408626,514931557.9731474,514973.40474105556,cardano
2025-03-19,0.5132039063348488,448866631.70736206,662260.644641138,cardano
2025-03-20,0.5027239279893574,440030674.7282747,982732.6714019284,cardano
2025-03-21,0.5092894766075629,444965941.01608896,526545.0776176774,cardano
2025-03-22,0.5032629224641764,414085213.2300699,433958.0271015278,cardano
2025-03-23,0.5035618652876206,521246645.66160715,381483.7787179772,cardano
2025-03-24,0.49546431222176984,562916462.5116991,520734.00367192423,cardano
2025-03-25,0.4914922935963228,396633929.8076586,918539.6718080359,cardano
2025-03-26,0.49680270448299013,407180419.64797515,664091.751286091,cardano
2025-03-27,0.47222690060018574,485972533.48646355,462672.3230471705,cardano
2025-03-28,0.4483350804875643,505631530.01675844,412102.6246780431,cardano
2025-03-29,0.4172981306220456,388377515.79196125,549501.8181210628,cardano
2025-03-30,0.3839920832282763,360893331.1125325,1050437.60763071,cardano
2025-03-31,0.3606975358017487,374598313.4938353,557997.0378867701,cardano
2025-04-01,0.36364556197175996,330802969.64358807,1090202.3626625743,cardano
2025-04-02,0.3474853801945334,281686711.4367705,675315.1260064188,cardano
2025-04-03,0.35647855313941,390020121.8554038,422810.23258937453,cardano
2025-04-04,0.3571685841965059,375119864.8003911,1010190.5757296454,cardano
2025-04-05,0.3220856247684189,332489763.3322748,654793.1828362322,cardano
2025-04-06,0.33269795290597776,364861078.8921553,860478.8583912327,cardano
2025-04-07,0.34625204497692397,370521659.31647384,1086562.0561475505,cardano
2025-04-08,0.3291149462065292,290395492.7509039,316394.66401397856,cardano
2025-04-09,0.33609533504758665,316263162.2662092,354773.0118247429,cardano
2025-04-10,0.3217693010111106,273646789.6642258,869376.8117067739,cardano
2025-04-11,0.32340502131410304,275522581.1281607,507505.62771876453,cardano
2025-04-12,0.3030224456057199,324378951.99223334,427048.6524838318,cardano
2025-04-13,0.27591547497091984,315492802.5079993,307473.55085127684,cardano
2025-04-14,0.27068939873095926,320792120.69039726,293023.53738861653,cardano
2025-04-15,0.26906893090706796,282882619.58868104,913950.6225738275,cardano
2025-04-16,0.2637725821930328,230442418.3336559,385907.57757987874,cardano
2025-04-17,0.24820959682258026,209057049.31728238,660869.5081761995,cardano
2025-04-18,0.2432962994928799,273742492.95993805,774864.8725230736,cardano
2025-04-19,0.24662087959156564,254390076.1809398,628390.2354692983,cardano
2025-04-20,0.2461166258386664,257761389.94232738,297362.98817739234,cardano
2025-04-21,0.24841167605699205,276379063.7426157,921388.7396350249,cardano
2025-04-22,0.24013813638739825,259663982.2424653,283673.41024686414,cardano
2025-04-23,0.25425487183525913,288269927.92092776,903559.1628614244,cardano
2025-04-24,0.23935333276253692,196864660.4577976,1011976.2073752012,cardano
2025-04-25,0.2452361625306094,269516566.9717477,632092.9348721672,cardano
2025-04-26,0.25977733157144595,296234768.8000931,716822.5403056836,cardano
2025-04-27,0.2660757380910313,243314027.51914686,668511.2989095644,cardano
2025-04-28,0.26343461407877,278234083.4479011,596097.1103643371,cardano
2025-04-29,0.25652871457125503,237459607.81826442,1007125.2416805474,cardano
2025-04-30,0.26986933197947166,319306270.2904901,1012495.1463027423,cardano
2025-05-01,0.2507224412206722,203929968.84667596,552048.500829266,cardano
2025-05-02,0.23861098956642718,246226769.33734748,782432.547062126,cardano
2025-05-03,0.2339156291726506,202711616.12514666,1039698.738770338,cardano
2025-05-04,0.24843774016780087,269527143.444665,1068698.261626615,cardano
2025-05-05,0.2532048583801778,220378396.4255309,694891.2083481892,cardano
2025-05-06,0.24099980489239795,215490771.99089453,648580.4643595696,cardano
2025-05-07,0.23730880003065796,236774457.60030717,504922.8106410338,cardano
2025-05-08,0.23006704738283645,268242988.2216318,1066069.2953820883,cardano
2025-05-09,0.2219481079069126,196354328.05150694,392821.8011901156,cardano
2025-05-10,0.23285563179706947,199719345.93680704,753359.4002393731,cardano
2025-05-11,0.21693129727203175,239403369.31103006,508103.97070287715,cardano
2025-05-12,0.23442442943452954,234482522.84008875,505181.8395369323,cardano
2025-05-13,0.24417917794852986,284398918.0416594,609099.0845853556,cardano
2025-05-14,0.2575462990832981,221141053.90194014,1099004.1720479152,cardano
2025-05-15,0.2516363904420381,266324697.74808988,320347.2031428533,cardano
2025-05-16,0.249800190653659,223109454.5661211,752297.0000179134,cardano
2025-05-17,0.2319500708665942,200104293.70720553,343122.03037910373,cardano
2025-05-18,0.22591168675575837,242487226.18727884,402479.6847421781,cardano
2025-05-19,0.23153298905842062,240209421.08892903,637639.4269626414,cardano
2025-05-20,0.24658336339135503,271717848.09833664,696129.608360814,cardano
2025-05-21,0.23298235747959256,215225614.2285301,488503.73690073227,cardano
2025-05-22,0.22877113220750775,224010098.9769767,536077.1329713934,cardano
2025-05-23,0.2270862417382139,218499809.0342384,346747.79171114485,cardano
2025-05-24,0.211283432777328,252195466.26460066,525156.3216715067,cardano
