date,price,market_cap,total_volume,coin_id
2025-03-09,16.440239115320505,16876310680.87999,14831175.448591376,chainlink
2025-03-10,17.083568165966014,18532627398.4525,12846319.504379459,chainlink
2025-03-11,16.128378908109045,18334561270.717087,19547811.951585177,chainlink
2025-03-12,16.174088713136776,15940110094.938883,28175312.197777987,chainlink
2025-03-13,14.90482942719565,16461253624.489025,22928318.656251088,chainlink
2025-03-14,15.159413298306507,15308494480.048008,24249331.065800264,chainlink
2025-03-15,15.674645283911481,13936319411.716303,26273501.93226918,chainlink
2025-03-16,14.406950437471375,13471398625.505743,15411786.900101598,chainlink
2025-03-17,13.444744611691625,13392850269.442783,8914705.097575972,chainlink
2025-03-18,12.576227540640758,11655071955.896633,21507573.074736997,chainlink
2025-03-19,12.46705019130912,11646856380.500599,11745126.552630734,chainlink
2025-03-20,11.598418060860416,10844023691.712542,20303482.12490249,chainlink
2025-03-21,12.400153038939372,10529416246.002766,24138980.246033955,chainlink
2025-03-22,12.673051255501628,10567513044.241364,25131861.79832633,chainlink
2025-03-23,13.055168830655099,10686940523.774809,14291380.205569098,chainlink
2025-03-24,12.02051544308735,10149912934.17807,19029747.732809592,chainlink
2025-03-25,12.800152903563673,11999923656.201,21471714.66623683,chainlink
2025-03-26,13.218467942187385,13714804524.354815,25938316.238263994,chainlink
2025-03-27,12.770133437464052,11177171296.496437,24631244.96486132,chainlink
2025-03-28,11.78825835774743,13617837766.455643,29729444.72199083,chainlink
2025-03-29,11.745745640739269,13194618279.703806,7681905.221925245,chainlink
2025-03-30,11.474165553445102,11568378149.72774,17343512.419420496,chainlink
2025-03-31,11.232676343591686,12240066928.622856,13261000.943462877,chainlink
2025-04-01,10.838728414142372,10259196887.139214,10197601.210759653,chainlink
2025-04-02,11.231868553220847,9150728176.038944,28009094.883761656,chainlink
2025-04-03,9.773649087824332,11354372034.409859,29954146.48715294,chainlink
2025-04-04,10.474384439823593,8914930801.826279,11563414.677856281,chainlink
2025-04-05,10.999212107638533,12969995261.143545,8364751.338030681,chainlink
2025-04-06,11.117280503760046,11436936062.5963,13688725.072811257,chainlink
2025-04-07,11.039411974697565,10180824185.70414,26284393.156493906,chainlink
2025-04-08,11.639431975898617,11618595638.887295,14112526.871984627,chainlink
2025-04-09,11.617166233658223,11624739738.133696,8780283.311196484,chainlink
2025-04-10,11.457761586601906,9272936391.00207,8681074.138943173,chainlink
